customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MonthlyCharges,TotalCharges,Contract,PaymentMethod,Churn
C100322,Male,0,Yes,No,27,Yes,18.0,453.93,Month-to-month,Mailed check,No
C100323,Male,1,No,No,36,Yes,92.4,3263.42,Month-to-month,Electronic check,Yes
C100324,Male,0,Yes,No,21,Yes,70.02,1554.72,Two year,Credit card,No
C100325,Male,0,No,No,31,Yes,29.12,818.93,Month-to-month,Credit card,No
C100326,Female,0,No,Yes,24,Yes,61.08,1531.96,One year,Mailed check,No
C100327,Female,0,Yes,Yes,24,Yes,66.93,1629.93,One year,Bank transfer,No
C100328,Male,0,No,Yes,21,No,98.38,2022.17,One year,Mailed check,No
C100329,Male,0,No,No,28,Yes,97.51,2666.71,One year,Bank transfer,No
C100330,Female,0,Yes,Yes,25,Yes,102.34,2556.6,Two year,Credit card,No
C100331,Female,0,No,No,17,Yes,81.28,1370.54,Month-to-month,Bank transfer,Yes
C100332,Male,0,No,Yes,30,Yes,50.4,1531.77,Month-to-month,Credit card,Yes
C100333,Female,0,No,No,17,Yes,42.78,617.29,Month-to-month,Electronic check,Yes
C100334,Male,1,No,No,19,Yes,48.98,921.19,One year,Mailed check,No
C100335,Male,1,No,No,19,Yes,68.02,1248.55,One year,Bank transfer,No
C100336,Female,0,Yes,No,25,Yes,69.25,1795.08,One year,Credit card,No
C100337,Female,0,Yes,No,27,Yes,100.87,2743.96,Two year,Mailed check,No
C100338,Male,1,No,No,22,Yes,62.37,1346.76,One year,Credit card,No
C100339,Male,0,Yes,No,24,Yes,18.0,503.06,Month-to-month,Bank transfer,No
C100340,Female,0,No,No,20,Yes,34.22,662.62,Month-to-month,Credit card,Yes
C100341,Male,1,Yes,No,20,No,40.73,809.4,Month-to-month,Electronic check,No
C100342,Female,0,Yes,No,20,Yes,40.7,827.53,One year,Mailed check,No
C100343,Male,0,Yes,No,27,Yes,18.0,531.46,Month-to-month,Credit card,No
C100344,Female,1,No,Yes,29,Yes,117.08,3395.91,One year,Mailed check,No
C100345,Female,0,No,Yes,33,Yes,18.0,665.02,Two year,Credit card,No
C100346,Female,0,Yes,No,32,Yes,52.79,1669.19,Month-to-month,Bank transfer,No
C100347,Male,0,No,Yes,28,Yes,89.75,2463.95,Month-to-month,Bank transfer,No
C100348,Male,0,Yes,Yes,22,Yes,87.69,2008.81,One year,Credit card,No
C100349,Female,0,No,No,25,Yes,25.91,632.08,One year,Electronic check,No
C100350,Male,0,Yes,No,24,Yes,106.2,2578.46,One year,Electronic check,No
C100351,Female,1,No,No,20,Yes,101.83,2075.01,Month-to-month,Credit card,Yes
C100352,Female,0,No,No,22,Yes,64.56,1524.46,Month-to-month,Credit card,No
C100353,Male,0,No,No,34,Yes,70.82,2393.02,Two year,Electronic check,No
C100354,Male,0,Yes,No,18,Yes,42.59,793.0,Two year,Mailed check,No
C100355,Female,0,No,Yes,19,Yes,77.57,1434.68,Two year,Bank transfer,No
C100356,Male,0,No,Yes,26,Yes,76.78,1972.22,Month-to-month,Bank transfer,No
C100357,Male,1,No,No,28,Yes,55.4,1513.31,Month-to-month,Mailed check,No
C100358,Female,1,Yes,No,29,Yes,89.37,2634.08,Month-to-month,Credit card,No
C100359,Female,0,Yes,Yes,40,Yes,79.95,3243.99,Month-to-month,Credit card,Yes
C100360,Male,0,No,No,32,Yes,166.4,5343.24,Two year,Credit card,No
C100361,Female,0,Yes,No,23,Yes,42.95,949.06,Month-to-month,Credit card,Yes
C100362,Female,0,Yes,No,25,Yes,109.99,2717.2,Month-to-month,Mailed check,No
C100363,Male,0,Yes,No,20,No,44.43,853.51,One year,Bank transfer,No
C100364,Female,0,No,No,24,Yes,85.82,2077.53,One year,Credit card,No
C100365,Female,1,Yes,No,24,No,18.0,352.95,Two year,Bank transfer,No
C100366,Male,0,No,No,23,Yes,54.63,1236.66,One year,Mailed check,No
C100367,Male,0,No,Yes,25,Yes,84.16,2037.05,Month-to-month,Mailed check,No
C100368,Female,0,Yes,No,44,Yes,77.2,3422.12,Month-to-month,Credit card,No
C100369,Female,0,No,No,24,Yes,18.0,382.44,One year,Credit card,No
C100370,Male,0,Yes,No,18,Yes,57.64,1135.43,Two year,Electronic check,No
C100371,Male,0,No,No,20,Yes,114.3,2338.27,Month-to-month,Electronic check,No
C100372,Male,0,No,No,24,Yes,100.87,2416.43,Month-to-month,Electronic check,Yes
C100373,Male,0,No,No,24,No,98.81,2392.11,Month-to-month,Electronic check,Yes
C100374,Female,0,Yes,Yes,30,Yes,140.57,4240.52,Month-to-month,Mailed check,Yes
C100375,Male,0,No,No,20,Yes,18.0,311.99,Month-to-month,Credit card,No
C100376,Male,0,No,No,26,Yes,58.17,1574.33,Month-to-month,Credit card,No
C100377,Female,0,No,No,22,Yes,70.93,1555.68,Month-to-month,Electronic check,Yes
C100378,Male,0,No,No,17,Yes,48.06,778.62,Month-to-month,Credit card,No
C100379,Female,0,Yes,Yes,25,Yes,73.75,1870.83,Month-to-month,Credit card,No
C100380,Male,0,No,Yes,19,Yes,109.03,2015.43,Month-to-month,Bank transfer,Yes
C100381,Male,0,Yes,No,23,Yes,73.31,1718.92,Month-to-month,Electronic check,No
C100382,Male,0,Yes,No,24,Yes,18.0,449.15,Two year,Bank transfer,No
C100383,Female,0,No,Yes,30,Yes,90.31,2676.8,One year,Electronic check,No
C100384,Female,0,No,No,17,Yes,69.55,1230.17,Month-to-month,Credit card,Yes
C100385,Male,0,No,No,26,Yes,18.0,503.27,Month-to-month,Bank transfer,No
C100386,Female,0,Yes,No,20,Yes,51.53,1014.51,Month-to-month,Bank transfer,Yes
C100387,Female,1,Yes,No,28,Yes,18.0,530.95,One year,Electronic check,No
C100388,Female,0,No,No,28,Yes,61.37,1651.75,Month-to-month,Credit card,No
C100389,Female,1,No,No,27,Yes,54.88,1506.34,Month-to-month,Bank transfer,No
C100390,Female,0,Yes,Yes,27,Yes,24.25,581.8,Two year,Mailed check,No
C100391,Female,0,No,No,25,No,77.53,1944.67,Month-to-month,Mailed check,Yes
C100392,Male,1,Yes,No,27,Yes,37.52,1047.5,Month-to-month,Mailed check,Yes
C100393,Male,0,No,No,18,Yes,109.72,1991.88,Month-to-month,Credit card,Yes
C100394,Female,0,No,No,30,Yes,75.05,2329.17,Month-to-month,Mailed check,No
C100395,Male,0,No,No,17,Yes,62.18,1017.39,Month-to-month,Mailed check,No
C100396,Male,0,Yes,No,22,Yes,107.62,2388.08,Two year,Bank transfer,No
C100397,Male,0,No,No,18,No,77.81,1293.96,Month-to-month,Bank transfer,Yes
C100398,Male,0,No,No,27,Yes,80.4,2145.19,Month-to-month,Bank transfer,Yes
C100399,Female,1,No,No,22,Yes,68.05,1481.97,One year,Electronic check,Yes
C100400,Male,0,No,No,19,Yes,60.59,1229.58,Month-to-month,Credit card,Yes
C100401,Male,1,Yes,No,12,Yes,82.13,984.38,One year,Mailed check,No
C100402,Female,1,No,Yes,34,Yes,115.72,3980.14,Month-to-month,Bank transfer,No
C100403,Female,0,Yes,No,24,Yes,18.0,386.78,One year,Credit card,No
C100404,Male,0,No,No,28,Yes,126.05,3512.75,Month-to-month,Electronic check,Yes
C100405,Male,1,Yes,No,28,Yes,39.76,1071.44,Month-to-month,Electronic check,No
C100406,Male,1,No,Yes,24,Yes,75.77,1768.79,Month-to-month,Credit card,Yes
C100407,Male,0,Yes,No,22,Yes,18.49,360.52,Month-to-month,Credit card,No
C100408,Male,0,Yes,No,20,Yes,114.74,2264.1,Month-to-month,Mailed check,Yes
C100409,Male,0,Yes,No,30,Yes,28.52,957.74,One year,Bank transfer,No
C100410,Female,0,No,Yes,23,Yes,103.67,2381.49,Two year,Mailed check,Yes
C100411,Male,0,No,No,23,Yes,62.76,1375.84,One year,Electronic check,No
C100412,Male,0,No,No,22,Yes,65.12,1406.43,Two year,Electronic check,No
C100413,Female,0,Yes,No,32,Yes,32.22,1081.87,Month-to-month,Credit card,No
C100414,Female,0,No,No,31,Yes,106.58,3268.89,Month-to-month,Bank transfer,No
C100415,Female,0,No,Yes,20,Yes,65.58,1385.98,One year,Electronic check,No
C100416,Female,0,Yes,No,21,Yes,91.53,1973.61,One year,Bank transfer,No
C100417,Male,0,No,No,30,Yes,18.0,530.28,Month-to-month,Bank transfer,Yes
C100418,Male,0,No,No,18,Yes,43.26,745.88,Month-to-month,Mailed check,No
C100419,Male,0,Yes,No,20,Yes,77.52,1502.86,Two year,Bank transfer,No
C100420,Male,0,Yes,No,24,Yes,22.66,553.46,Two year,Electronic check,No
C100421,Male,0,No,No,21,Yes,80.84,1718.39,Month-to-month,Mailed check,No
C100422,Male,1,Yes,No,32,Yes,50.14,1671.48,One year,Electronic check,No
C100423,Female,0,No,Yes,20,No,46.67,951.24,Month-to-month,Credit card,No
C100424,Male,0,No,No,18,Yes,85.38,1519.22,Month-to-month,Mailed check,No
C100425,Female,0,No,Yes,21,Yes,75.12,1646.24,One year,Bank transfer,No
C100426,Female,1,No,Yes,23,Yes,36.28,875.4,One year,Credit card,No
C100427,Male,0,Yes,Yes,31,Yes,103.69,3180.01,One year,Electronic check,No
C100428,Female,0,No,No,27,Yes,85.16,2295.17,One year,Bank transfer,No
C100429,Male,0,Yes,No,24,Yes,18.0,465.02,Month-to-month,Electronic check,Yes
C100430,Female,0,No,No,27,Yes,60.9,1659.54,Two year,Mailed check,No
C100431,Male,0,No,Yes,26,Yes,81.2,2060.81,Month-to-month,Credit card,No
C100432,Female,0,No,No,28,Yes,66.66,1875.27,Two year,Credit card,No
C100433,Male,0,No,No,22,Yes,18.0,362.22,Month-to-month,Electronic check,Yes
C100434,Male,0,No,No,25,Yes,71.91,1800.92,Two year,Electronic check,No
C100435,Male,0,Yes,Yes,25,Yes,92.73,2253.27,Month-to-month,Electronic check,No
C100436,Male,0,No,Yes,25,Yes,67.56,1644.45,One year,Mailed check,No
C100437,Male,0,Yes,Yes,23,Yes,71.66,1753.11,Month-to-month,Mailed check,No
C100438,Female,0,No,No,20,Yes,100.6,1990.69,Month-to-month,Mailed check,No
C100439,Female,0,Yes,No,24,Yes,22.47,594.95,Month-to-month,Mailed check,No
C100440,Female,0,No,No,28,Yes,92.09,2572.23,Month-to-month,Bank transfer,No
C100441,Male,0,Yes,No,20,Yes,80.19,1543.65,Month-to-month,Mailed check,No
C100442,Female,0,No,No,19,Yes,21.29,350.51,Month-to-month,Mailed check,No
C100443,Male,1,No,No,22,Yes,90.93,1960.81,Month-to-month,Bank transfer,No
C100444,Male,0,No,No,18,Yes,124.19,2342.71,Month-to-month,Credit card,Yes
C100445,Female,0,Yes,Yes,21,Yes,80.01,1668.65,Two year,Mailed check,No
C100446,Female,0,No,No,22,Yes,86.63,1914.91,One year,Bank transfer,No
C100447,Male,0,Yes,No,21,Yes,38.04,832.93,Month-to-month,Credit card,Yes
C100448,Female,0,No,Yes,25,Yes,51.44,1311.23,Month-to-month,Electronic check,No
C100449,Male,0,Yes,No,29,Yes,39.46,1187.59,Two year,Credit card,No
C100450,Male,0,No,No,23,Yes,81.87,1856.74,Month-to-month,Electronic check,No
C100451,Male,0,Yes,No,26,Yes,54.46,1356.77,Month-to-month,Bank transfer,Yes
C100452,Male,0,No,No,15,Yes,52.61,741.92,Month-to-month,Bank transfer,No
C100453,Male,0,No,No,27,Yes,91.11,2383.38,Month-to-month,Bank transfer,No
C100454,Female,0,Yes,Yes,21,Yes,120.09,2495.88,Month-to-month,Bank transfer,Yes
C100455,Female,0,No,Yes,23,Yes,67.37,1363.2,One year,Credit card,No
C100456,Male,0,No,No,16,Yes,22.75,400.23,Month-to-month,Bank transfer,Yes
C100457,Male,0,Yes,No,27,Yes,71.21,1951.27,Month-to-month,Mailed check,No
C100458,Female,1,No,Yes,32,Yes,75.75,2375.23,One year,Bank transfer,No
C100459,Female,1,No,No,21,Yes,94.94,1924.9,Two year,Bank transfer,No
C100460,Male,0,Yes,No,33,Yes,60.29,2065.97,Month-to-month,Electronic check,No
C100461,Female,0,No,Yes,22,Yes,96.43,2169.78,One year,Mailed check,No
C100462,Male,0,Yes,No,19,Yes,91.83,1731.9,Two year,Electronic check,No
C100463,Female,0,Yes,No,25,Yes,61.06,1492.74,Month-to-month,Mailed check,No
C100464,Male,0,No,No,23,Yes,94.61,2177.93,Two year,Credit card,No
C100465,Female,0,No,No,23,Yes,97.91,2179.89,Month-to-month,Credit card,No
C100466,Male,0,No,Yes,35,Yes,37.27,1319.1,Two year,Credit card,No
C100467,Female,1,No,No,29,Yes,98.81,2805.38,Month-to-month,Bank transfer,No
C100468,Female,0,No,No,23,Yes,66.4,1407.66,One year,Mailed check,No
C100469,Male,0,No,No,24,Yes,62.58,1461.23,Month-to-month,Credit card,No
C100470,Female,0,Yes,Yes,20,No,66.76,1284.45,Month-to-month,Mailed check,Yes
C100471,Male,0,No,No,24,Yes,107.24,2664.11,Two year,Credit card,No
C100472,Female,0,No,No,31,Yes,107.15,3405.38,Two year,Electronic check,No
C100473,Male,0,Yes,No,18,Yes,84.29,1461.4,Month-to-month,Credit card,Yes
C100474,Female,0,No,No,29,Yes,78.09,2259.61,Month-to-month,Electronic check,No
C100475,Male,0,Yes,No,24,No,66.87,1572.06,Month-to-month,Bank transfer,No
C100476,Female,0,No,Yes,19,Yes,150.95,2959.94,Two year,Electronic check,No
C100477,Male,0,No,No,21,Yes,49.46,947.65,Two year,Mailed check,No
C100478,Female,0,No,No,20,Yes,56.58,1154.86,Month-to-month,Electronic check,No
C100479,Male,0,Yes,Yes,31,Yes,79.07,2515.07,Month-to-month,Credit card,No
C100480,Male,0,No,Yes,28,Yes,42.8,1171.12,Two year,Mailed check,No
C100481,Male,0,Yes,Yes,24,Yes,101.46,2436.22,Month-to-month,Credit card,No
C100482,Female,0,No,Yes,29,Yes,25.86,802.59,Two year,Electronic check,No
C100483,Male,0,No,No,21,Yes,48.58,964.83,Month-to-month,Bank transfer,No
C100484,Female,0,No,Yes,25,Yes,57.95,1480.58,Month-to-month,Credit card,No
C100485,Male,1,No,No,30,Yes,39.86,1118.38,Month-to-month,Bank transfer,No
C100486,Female,0,No,No,14,Yes,101.23,1337.45,One year,Mailed check,Yes
C100487,Male,0,Yes,No,22,Yes,30.55,714.63,Month-to-month,Electronic check,No
C100488,Female,0,Yes,No,20,Yes,41.1,773.65,Month-to-month,Electronic check,Yes
C100489,Female,1,No,No,21,Yes,49.69,1052.46,One year,Electronic check,No
C100490,Male,0,No,No,24,Yes,95.29,2228.05,One year,Credit card,No
C100491,Female,0,Yes,Yes,22,Yes,113.57,2512.57,Two year,Credit card,No
C100492,Female,0,No,No,31,Yes,85.67,2572.81,One year,Credit card,No
C100493,Male,0,No,No,24,Yes,30.59,798.94,Month-to-month,Mailed check,No
C100494,Female,0,Yes,Yes,26,Yes,51.39,1376.81,Month-to-month,Bank transfer,No
C100495,Female,0,No,No,24,Yes,117.16,2781.78,One year,Bank transfer,No
C100496,Female,0,No,No,27,Yes,70.87,1820.34,Two year,Electronic check,No
C100497,Male,1,Yes,Yes,17,Yes,26.63,442.48,Two year,Credit card,No
C100498,Female,0,Yes,No,24,Yes,135.82,3241.76,Month-to-month,Mailed check,No
C100499,Male,0,No,No,22,Yes,52.91,1136.8,One year,Electronic check,No
C100500,Female,0,No,No,24,Yes,67.85,1680.93,Month-to-month,Mailed check,No
C100501,Female,0,No,No,22,Yes,49.46,1148.8,One year,Mailed check,No
C100502,Female,0,Yes,No,31,Yes,41.33,1302.61,Month-to-month,Electronic check,No
C100503,Male,0,No,Yes,27,Yes,108.88,3014.29,Two year,Credit card,No
C100504,Female,0,No,No,25,Yes,75.89,1757.09,Month-to-month,Mailed check,No
C100505,Female,0,No,No,22,Yes,79.46,1732.92,Month-to-month,Electronic check,No
C100506,Male,0,No,No,32,Yes,31.61,993.93,Month-to-month,Mailed check,No
C100507,Female,0,Yes,Yes,25,Yes,61.02,1567.61,One year,Bank transfer,No
C100508,Male,0,No,Yes,20,Yes,51.34,1010.88,Month-to-month,Mailed check,No
C100509,Male,0,Yes,No,26,Yes,45.23,1203.75,Month-to-month,Electronic check,No
C100510,Female,0,Yes,No,20,Yes,84.02,1656.32,One year,Electronic check,No
C100511,Male,1,No,No,23,Yes,59.86,1343.08,Two year,Electronic check,No
C100512,Female,1,No,No,29,Yes,90.78,2672.67,One year,Credit card,No
C100513,Male,0,No,No,19,No,91.62,1740.69,Month-to-month,Credit card,No
C100514,Male,0,No,Yes,25,Yes,56.95,1439.11,Month-to-month,Mailed check,No
C100515,Female,0,Yes,Yes,20,Yes,83.62,1610.39,Month-to-month,Bank transfer,No
C100516,Male,0,Yes,No,21,Yes,56.13,1212.62,One year,Mailed check,No
C100517,Male,0,Yes,No,23,Yes,46.36,1012.43,Month-to-month,Mailed check,No
C100518,Male,0,No,No,26,Yes,38.19,1078.6,One year,Mailed check,No
C100519,Male,0,No,No,25,Yes,72.58,1801.68,Two year,Bank transfer,No
C100520,Male,0,Yes,No,22,Yes,47.74,1029.58,Month-to-month,Credit card,Yes
C100521,Female,0,No,Yes,19,Yes,111.34,2160.07,One year,Mailed check,Yes
C100522,Male,0,Yes,Yes,17,Yes,118.78,2016.67,Two year,Mailed check,No
C100523,Female,0,No,No,24,Yes,84.25,2057.87,Month-to-month,Bank transfer,No
C100524,Male,0,No,No,21,Yes,77.31,1608.56,One year,Mailed check,No
C100525,Female,0,Yes,Yes,25,Yes,70.56,1799.68,One year,Mailed check,No
C100526,Female,0,No,Yes,19,Yes,141.21,2679.17,Month-to-month,Credit card,No
C100527,Male,0,No,No,37,Yes,128.87,4811.53,Two year,Mailed check,No
C100528,Male,0,No,Yes,22,Yes,63.86,1462.46,One year,Electronic check,No
C100529,Male,0,No,No,20,No,64.03,1201.37,Month-to-month,Bank transfer,No
C100530,Female,0,Yes,Yes,26,Yes,79.81,2092.95,One year,Electronic check,No
C100531,Male,0,No,No,18,Yes,34.61,714.46,Month-to-month,Bank transfer,Yes
C100532,Female,0,No,No,22,Yes,18.0,426.89,Month-to-month,Mailed check,No
C100533,Female,0,Yes,Yes,18,Yes,29.86,659.4,Month-to-month,Bank transfer,No
C100534,Female,0,Yes,No,29,Yes,60.95,1721.14,Month-to-month,Mailed check,Yes
C100535,Male,0,No,No,24,Yes,41.65,1012.49,One year,Credit card,No
C100536,Male,0,Yes,No,20,Yes,113.65,2297.38,One year,Electronic check,No
C100537,Female,1,No,No,24,Yes,25.92,595.74,Month-to-month,Mailed check,Yes
C100538,Female,0,No,No,20,Yes,29.94,537.02,One year,Credit card,No
C100539,Male,0,No,No,22,Yes,18.0,504.49,Month-to-month,Mailed check,No
C100540,Female,0,No,No,17,Yes,50.64,916.99,Month-to-month,Electronic check,No
C100541,Male,0,Yes,No,27,Yes,58.05,1595.24,Month-to-month,Bank transfer,Yes
C100542,Female,1,Yes,No,18,Yes,67.61,1219.37,Month-to-month,Electronic check,Yes
C100543,Male,0,No,No,19,Yes,68.96,1317.26,Two year,Credit card,No
C100544,Female,0,No,Yes,26,Yes,51.35,1366.5,One year,Bank transfer,No
C100545,Male,0,No,Yes,28,Yes,38.43,1148.16,Two year,Bank transfer,No
C100546,Female,0,No,Yes,23,Yes,82.57,1863.77,Month-to-month,Mailed check,No
C100547,Male,0,Yes,No,19,Yes,43.01,822.47,One year,Electronic check,No
C100548,Male,0,Yes,No,26,Yes,93.44,2410.94,Month-to-month,Credit card,No
C100549,Female,0,No,No,27,Yes,25.53,636.47,One year,Bank transfer,No
C100550,Female,0,No,Yes,21,Yes,47.56,968.08,Month-to-month,Electronic check,Yes
C100551,Male,0,Yes,Yes,23,Yes,131.27,3030.02,One year,Electronic check,No
C100552,Female,1,Yes,No,17,Yes,135.36,2286.16,One year,Electronic check,No
C100553,Male,0,Yes,No,26,Yes,29.17,759.78,Month-to-month,Electronic check,No
C100554,Female,0,Yes,Yes,25,Yes,106.22,2691.73,Month-to-month,Mailed check,No
C100555,Male,0,No,No,19,No,118.41,2307.54,Month-to-month,Mailed check,No
C100556,Male,0,No,No,19,Yes,101.89,2068.6,Month-to-month,Credit card,Yes
C100557,Male,0,No,No,29,Yes,68.0,2010.56,Month-to-month,Credit card,No
C100558,Male,0,No,No,17,Yes,18.0,275.16,One year,Credit card,No
C100559,Male,0,No,No,25,Yes,72.54,1868.64,Month-to-month,Mailed check,No
C100560,Male,0,No,No,24,Yes,82.35,1960.51,Month-to-month,Bank transfer,Yes
C100561,Female,1,Yes,Yes,24,Yes,77.15,1816.64,Two year,Electronic check,No
C100562,Female,0,No,No,28,Yes,84.31,2391.82,Two year,Mailed check,No
C100563,Female,0,Yes,No,24,Yes,45.64,1166.05,Month-to-month,Mailed check,Yes
C100564,Male,1,Yes,No,24,Yes,55.49,1301.48,Month-to-month,Mailed check,No
C100565,Male,0,Yes,No,23,Yes,18.0,429.77,Month-to-month,Credit card,No
C100566,Male,0,No,Yes,19,Yes,96.71,1860.31,Month-to-month,Credit card,No
C100567,Male,0,Yes,No,27,Yes,43.07,1115.46,Two year,Credit card,No
C100568,Female,0,Yes,No,24,Yes,62.53,1429.15,Month-to-month,Bank transfer,Yes
C100569,Female,1,No,No,20,Yes,77.59,1481.66,Two year,Electronic check,No
C100570,Male,1,No,No,22,Yes,53.18,1233.9,Month-to-month,Electronic check,Yes
C100571,Female,0,No,No,18,Yes,37.82,657.57,One year,Mailed check,No
C100572,Female,0,No,Yes,22,No,77.68,1677.45,Month-to-month,Electronic check,No
C100573,Male,0,Yes,No,37,Yes,18.0,681.92,Month-to-month,Bank transfer,No
C100574,Female,0,Yes,Yes,23,No,93.01,2204.27,Month-to-month,Mailed check,Yes
C100575,Male,0,No,Yes,25,Yes,89.81,2187.02,One year,Electronic check,No
C100576,Female,0,No,Yes,25,Yes,53.51,1243.34,Two year,Credit card,No
C100577,Male,1,No,Yes,19,Yes,55.18,1122.2,One year,Bank transfer,No
C100578,Male,1,No,No,17,Yes,40.37,711.98,Month-to-month,Credit card,No
C100579,Male,0,No,No,23,Yes,58.53,1292.55,Two year,Mailed check,No
C100580,Male,0,No,Yes,30,Yes,63.98,1897.48,One year,Credit card,No
C100581,Female,0,Yes,No,25,Yes,60.45,1461.13,One year,Credit card,No
C100582,Male,0,Yes,Yes,20,Yes,113.46,2301.2,Month-to-month,Electronic check,Yes
C100583,Male,0,No,No,26,Yes,18.0,519.14,One year,Bank transfer,No
C100584,Male,0,Yes,No,16,Yes,42.76,717.62,One year,Electronic check,No
C100585,Female,0,Yes,No,28,No,91.94,2582.64,One year,Bank transfer,No
C100586,Male,0,Yes,Yes,19,Yes,131.65,2520.25,One year,Mailed check,No
C100587,Female,0,Yes,No,24,Yes,44.08,1020.84,Month-to-month,Mailed check,Yes
C100588,Male,1,Yes,Yes,23,No,100.36,2286.07,Month-to-month,Electronic check,No
C100589,Female,0,Yes,No,19,Yes,35.5,674.8,Two year,Credit card,No
C100590,Female,0,No,No,20,Yes,58.32,1152.57,One year,Mailed check,No
C100591,Male,0,No,No,20,Yes,70.3,1406.03,Month-to-month,Bank transfer,No
C100592,Female,0,No,No,21,Yes,49.28,954.0,Month-to-month,Bank transfer,No
C100593,Male,1,No,No,30,Yes,57.42,1766.66,Two year,Credit card,No
C100594,Male,0,Yes,No,21,Yes,29.09,557.28,Month-to-month,Mailed check,No
C100595,Male,0,Yes,No,22,Yes,90.23,1879.65,Two year,Credit card,No
C100596,Female,0,Yes,Yes,33,Yes,43.06,1385.21,Month-to-month,Mailed check,No
C100597,Female,0,No,No,25,Yes,50.08,1241.22,Month-to-month,Bank transfer,No
C100598,Male,0,No,Yes,28,Yes,46.54,1404.0,Month-to-month,Bank transfer,No
C100599,Male,0,Yes,Yes,26,Yes,48.14,1227.2,One year,Bank transfer,No
C100600,Female,0,Yes,Yes,24,Yes,74.34,1794.65,Month-to-month,Credit card,Yes
C100601,Male,0,No,No,20,Yes,71.88,1453.63,Month-to-month,Electronic check,No
C100602,Male,0,No,No,31,Yes,145.56,4436.62,Two year,Electronic check,No
C100603,Male,0,No,Yes,25,Yes,62.65,1560.99,One year,Electronic check,No
C100604,Female,0,Yes,No,23,Yes,66.99,1527.55,One year,Bank transfer,No
C100605,Female,0,Yes,No,29,Yes,110.11,3197.37,Month-to-month,Mailed check,Yes
C100606,Female,1,No,No,25,Yes,76.75,1939.9,Month-to-month,Credit card,No
C100607,Male,1,No,No,20,Yes,67.04,1383.34,Month-to-month,Bank transfer,Yes
C100608,Male,0,No,No,21,Yes,65.99,1342.97,Month-to-month,Electronic check,Yes
C100609,Male,0,No,No,24,Yes,75.82,1843.84,Month-to-month,Electronic check,No
C100610,Female,0,No,Yes,19,No,99.24,1849.14,Two year,Mailed check,No
C100611,Male,0,No,No,21,Yes,110.36,2272.05,Month-to-month,Credit card,Yes
C100612,Male,0,Yes,No,34,Yes,100.95,3519.93,Month-to-month,Bank transfer,No
C100613,Male,0,Yes,Yes,19,Yes,84.01,1505.53,One year,Electronic check,No
C100614,Male,0,No,Yes,30,Yes,76.32,2263.77,Month-to-month,Bank transfer,No
C100615,Female,0,Yes,No,37,Yes,131.14,4863.3,One year,Credit card,No
C100616,Female,1,No,Yes,20,Yes,55.77,1085.43,Two year,Mailed check,Yes
